skill_id,skill_name,class_id,tier,type,cost_mp,cost_hp,cooldown_s,startup_f,active_f,recovery_f,hit_interval_f,hitbox,range_m,angle_deg,damage_mult,damage_type,hits,hitstun_f,knockback_m,launch_v,status,armor,invincible_f,sweep,intercept,channel,cancel_min_tier,jump_cancel,special,notes,learn_level,acq_type,animation,vfx,sound
KNI_T1_001,击退,KNI,T1,active,35,0,7,12,4,14,-,fan:r2.0:a90,2.0,90,0.80,phys,1,14,2.5,-,none,none,-,0,0,0,T1+,0,推后作用:位移效果好,名字就叫击退（原著）,10,normal,AM_KNI_T1_001,VX_KNI_T1_001_HIT,SD_KNI_T1_001_HIT
KNI_T1_002,落凤锤,KNI,T1,active,45,0,10,14,-,14,-,circle:r3.0,3.0,-,0.84,phys,1,0,1.0,-,none,none,-,1,0,0,T1+,0,小范围震地波,倒地,15,normal,AM_KNI_T1_002,VX_KNI_T1_002_HIT,SD_KNI_T1_002_HIT
KNI_T2_001,星落锤,KNI,T2,active,55,0,14,14,-,14,-,proj:30m/s:14m,14.0,-,1.15,phys,1,20,0,-,none,none,-,0,1,0,T2+,0,可打断远程攻击,反狙击技,25,job_change,AM_KNI_T2_001,VX_KNI_T2_001_HIT,SD_KNI_T2_001_HIT
KNI_T2_002,盾击,KNI,T2,active,50,0,10,12,3,14,-,box:1.0x1.0x1.8,1.8,-,0.55,phys,1,0,1.0,-,stun:1.0s,none,none,0,0,0,T2+,0,命中直接眩晕,45级前（原著）,20,job_change,AM_KNI_T2_002,VX_KNI_T2_002_HIT,SD_KNI_T2_002_HIT
KNI_T2_003,冲锋,KNI,T2,active,70,0,14,12,4,16,-,box:1.2x1.5x8.0,8.0,-,1.18,phys,1,0,2.0,-,none,SA:12-16f,-,0,0,0,T2+,0,骑士精神→英勇冲锋:不停歇,倒地,25,job_change,AM_KNI_T2_003,VX_KNI_T2_003_HIT,SD_KNI_T2_003_HIT
KNI_T2_004,英勇跳跃,KNI,T2,active,60,0,14,14,-,16,-,circle:r3.0:落点,7.0,-,1.20,phys,1,20,1.0,-,none,none,-,1,0,0,T2+,0,骑士精神→按目标防御均摊,-,30,job_change,AM_KNI_T2_004,VX_KNI_T2_004_HIT,SD_KNI_T2_004_HIT
KNI_T3_001,挑衅,KNI,T3,active,75,0,25,12,-,12,-,cone:r8:a60,8.0,60,0,none,-,0,0,-,taunt:3s(荣誉5s),none,none,0,0,0,any,0,目标只能以挑衅者为攻击目标,1v1=节奏剥夺,35,job_change,AM_KNI_T3_001,VX_KNI_T3_001,SD_KNI_T3_001
KNI_T3_002,吼叫,KNI,T3,active,80,0,30,14,-,14,-,circle:r6.0,6.0,-,0,none,-,0,0,-,taunt:群体:强制攻击一次,none,none,0,0,0,any,0,群体版挑衅,骑士精神→牺牲吼叫,40,job_change,AM_KNI_T3_002,VX_KNI_T3_002,SD_KNI_T3_002
KNI_T2_005,盾墙,KNI,T2,buff,70,0,20,8,6s,12,-,cone:r2.0:a120,2.0,120,0,none,-,0,0,-,none,none,-,0,0,0,any,0,正面减伤85%,移动碉堡,25,job_change,AM_KNI_T2_005,VX_KNI_T2_005,SD_KNI_T2_005
KNI_T1_003,固守,KNI,T1,buff,55,0,18,8,6s,10,-,self,-,-,0,none,-,0,0,-,none,SA:8-388f,-,0,0,0,any,0,原地减伤70%+免击退,-,20,job_change,AM_KNI_T1_003,VX_KNI_T1_003,SD_KNI_T1_003
KNI_T3_003,法术反射,KNI,T3,counter,85,0,25,10,2s,12,-,cone:r2.0:a90,2.0,90,0,none,-,0,0,-,反射法术,none,none,0,0,0,any,0,2s窗口,-,35,job_change,AM_KNI_T3_003,VX_KNI_T3_003,SD_KNI_T3_003
KNI_T3_004,盾反,KNI,T3,counter,95,0,30,6,1.5s,14,-,cone:r2.0:a90,2.0,90,0,none,-,0,0,-,反噬:伤害+效果,none,none,0,0,0,any,0,系统强制判定:连控制效果一起反弹,6f触发窗,40,job_change,AM_KNI_T3_004,VX_KNI_T3_004,SD_KNI_T3_004
KNI_T3_005,风暴反击,KNI,T3,active,95,0,30,12,10s,14,-,self,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,盾吸收→剑按比例反击;骑士精神→诚实版100%,自身不免疫伤害,40,job_change,AM_KNI_T3_005,VX_KNI_T3_005,SD_KNI_T3_005
KNI_T3_006,静如止水,KNI,T3,buff,80,0,35,10,-,10,-,self,-,-,0,none,-,0,0,-,解除免疫挑衅/恐惧/混乱,none,none,0,0,0,any,0,-,对流氓/术士的答案,40,job_change,AM_KNI_T3_006,VX_KNI_T3_006,SD_KNI_T3_006
KNI_T3_007,不动如山,KNI,T3,buff,85,0,35,10,8s,12,-,self,-,-,0,none,-,0,0,-,免疫挑衅/吼叫,SA:10-498f,-,0,0,0,any,0,加持状态+减伤20%,-,40,job_change,AM_KNI_T3_007,VX_KNI_T3_007,SD_KNI_T3_007
KNI_T4_001,十字军审判,KNI,T4,active,160,0,55,14,2s,20,15,fan:r2.2:a100:移动中,2.2,100,0.38,phys,8,12,0,-,none,none,-,0,0,0,T4+,0,操作维持连续攻击:保持冲锋移速;每段=前段基础+累计,70级（原著六阶3-8段）；v0.4压线：有效倍率9.60→3.00封顶（§8.5连段红线/单发25%上限），8段改为均分递增语义见实现注记,70,job_change,AM_KNI_T4_001,VX_KNI_T4_001_HIT,SD_KNI_T4_001_HIT
KNI_T4_002,十字军制裁,KNI,T4,active,150,0,50,20,-,18,-,fan:r2.4:a110,2.4,110,2.20,phys,1,0,3.0,-,stun:1.0s,none,none,0,0,0,T4+,0,眩晕+击退,-,50,job_change,AM_KNI_T4_002,VX_KNI_T4_002_HIT,SD_KNI_T4_002_HIT
KNI_U_001,骑士精神,KNI,U,buff,280,0,120,24,12s,26,-,none,-,-,0,none,-,0,0,-,none,SSA:24-744f,-,0,0,0,none,0,八美德全技能强化+重置除本技外全部CD,觉醒（原著CD5min）,50,awakening,AM_KNI_U_001,VX_KNI_U_001,SD_KNI_U_001
EXO_BAS_001,战镰一段,EXO,BAS,basic,0,0,0,9,3,12,-,fan:r2.8:a120,2.8,120,0.32,phys,1,12,0,-,none,none,-,0,0,0,any,0,-,Skill-Spec补全:GDD缺普攻链,1,normal,AM_EXO_BAS_001,VX_EXO_BAS_001_HIT,SD_EXO_BAS_001_HIT
EXO_BAS_002,战镰二段,EXO,BAS,basic,0,0,0,9,3,12,-,fan:r2.8:a120,2.8,120,0.34,phys,1,12,0,-,none,none,-,0,0,0,any,0,-,GDD-GAP,1,normal,AM_EXO_BAS_002,VX_EXO_BAS_002_HIT,SD_EXO_BAS_002_HIT
EXO_BAS_003,战镰三段,EXO,BAS,basic,0,0,0,10,3,13,-,fan:r2.8:a120,2.8,120,0.38,phys,1,13,0,-,none,none,-,0,0,0,any,0,-,GDD-GAP,1,normal,AM_EXO_BAS_003,VX_EXO_BAS_003_HIT,SD_EXO_BAS_003_HIT
EXO_BAS_004,战镰四段,EXO,BAS,basic,0,0,0,13,4,16,-,fan:r2.8:a130,2.8,130,0.48,phys,1,15,1.2,-,none,none,-,0,0,0,any,0,-,GDD-GAP,1,normal,AM_EXO_BAS_004,VX_EXO_BAS_004_HIT,SD_EXO_BAS_004_HIT
EXO_T1_001,升天阵,EXO,T1,active,55,0,10,14,-,14,-,circle:r3.5,3.5,-,0.84,magic,1,14,0,7.0,none,none,-,0,0,0,T1+,0,法术伤害+浮空,1级习得,1,normal,AM_EXO_T1_001,VX_EXO_T1_001_HIT,SD_EXO_T1_001_HIT
EXO_T1_002,旋风,EXO,T1,active,50,0,9,12,1.5s,14,9,circle:r2.8,2.8,-,0.12,phys,8,10,0,-,none,none,-,0,0,0,T1+,1,战镰旋转切割,末段击退2m,20,job_change,AM_EXO_T1_002,VX_EXO_T1_002_HIT,SD_EXO_T1_002_HIT
EXO_T1_003,加速符,EXO,T1,buff,40,0,18,8,8s,8,-,self/-,12.0,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,移速+25%,可给队友（团战）,15,normal,AM_EXO_T1_003,VX_EXO_T1_003,SD_EXO_T1_003
EXO_T2_001,落雷符,EXO,T2,active,60,0,12,12,-,12,-,circle:r2.0:延迟0.3s,12.0,-,1.20,light,1,20,0,-,paralysis:0.5s,none,none,0,0,0,T2+,0,半空滚雷落下,-,20,job_change,AM_EXO_T2_001,VX_EXO_T2_001_HIT,SD_EXO_T2_001_HIT
EXO_T2_002,寒冰符,EXO,T2,active,60,0,12,12,-,12,-,proj:26m/s:12m,12.0,-,0.70,ice,1,12,0,-,冻结值+50,none,none,0,0,1,T2+,0,冻结效果,符咒,25,job_change,AM_EXO_T2_002,VX_EXO_T2_002_HIT,SD_EXO_T2_002_HIT
EXO_T2_003,烈焰符,EXO,T2,active,55,0,12,10,4s,10,-,proj:贴符,10.0,-,1.04,fire,-,10,0,-,burn:40:4s,none,none,0,0,1,T2+,0,周身焰起持续伤害,符咒,25,job_change,AM_EXO_T2_003,VX_EXO_T2_003_HIT,SD_EXO_T2_003_HIT
EXO_T2_004,爆炎符,EXO,T2,active,60,0,12,12,-,12,-,proj:30m/s:12m,12.0,-,1.20,fire,1,15,1.0,-,none,none,-,0,1,0,T2+,0,火系攻击,符咒,25,job_change,AM_EXO_T2_004,VX_EXO_T2_004_HIT,SD_EXO_T2_004_HIT
EXO_T2_005,硬身符,EXO,T2,buff,60,0,25,8,6s,8,-,self,-,-,0,none,-,0,0,-,none,SA:8-368f,-,0,0,0,any,0,霸体技能,驱魔师霸体来源,30,job_change,AM_EXO_T2_005,VX_EXO_T2_005,SD_EXO_T2_005
EXO_T2_006,静心符,EXO,T2,active,50,0,20,8,-,8,-,self,-,-,0,none,-,0,0,-,解除被嘲讽,none,none,0,0,0,any,0,解除嘲讽,符咒,25,job_change,AM_EXO_T2_006,VX_EXO_T2_006,SD_EXO_T2_006
EXO_T3_001,定身符,EXO,T3,active,80,0,22,12,-,12,-,proj:24m/s:12m,12.0,-,0.40,dark,1,0,0,-,root:1.8s,none,none,0,0,1,T3+,0,定身,符咒,35,job_change,AM_EXO_T3_001,VX_EXO_T3_001_HIT,SD_EXO_T3_001_HIT
EXO_T3_002,星落,EXO,T3,active,90,0,24,16,-,16,-,circle:r2.5:天坠,15.0,-,1.98,phys,1,25,1.5,-,none,none,-,0,0,0,T3+,0,武器掷天化流星坠落;需魂御抓回,与魂御联动,1,normal,AM_EXO_T3_002,VX_EXO_T3_002_HIT,SD_EXO_T3_002_HIT
EXO_T2_007,魂御,EXO,T2,active,50,0,10,8,飞行,8,-,proj:武器:25m:往返,15.0,-,0.70,phys,2,15,1.0,-,none,none,-,0,1,0,T2+,0,武器飞出+远距抓回;抓回瞬间抓取判定(可抓浮空),签名机制（原著）,1,normal,AM_EXO_T2_007,VX_EXO_T2_007_HIT,SD_EXO_T2_007_HIT
EXO_T3_003,勾魂,EXO,T3,active,85,0,24,14,-,14,-,proj:28m/s:12m,12.0,-,1.81,dark,1,20,0,-,拉拽:目标向自身2.5m,none,none,0,0,1,T3+,0,勾魂拉拽,-,1,normal,AM_EXO_T3_003,VX_EXO_T3_003_HIT,SD_EXO_T3_003_HIT
EXO_T4_001,飞火流星,EXO,T4,active,155,0,50,18,-,18,-,circle:r4.0:天坠,15.0,-,2.55,phys,1,0,1.5,-,none,none,-,1,0,0,T4+,0,星落强化:炸裂击飞7.5,-,50,job_change,AM_EXO_T4_001,VX_EXO_T4_001_HIT,SD_EXO_T4_001_HIT
EXO_U_001,封禁符,EXO,U,active,280,0,120,22,-,22,-,proj:30m/s:14m,14.0,-,0,dark,1,0,0,-,技能封禁:指定一技能8s(U档4s),none,none,0,0,1,none,0,每场1次,原著封装备1min→arena化,75,job_change,AM_EXO_U_001,VX_EXO_U_001,SD_EXO_U_001
UNS_BAS_001,万象伞·伞形态,UNS,BAS,basic,0,0,0,10,3,13,-,fan:r1.8:a90,1.8,90,0.30,phys,1,12,0,-,none,none,-,0,0,0,any,0,形态:伞:格挡开合,-,1,normal,AM_UNS_BAS_001,VX_UNS_BAS_001_HIT,SD_UNS_BAS_001_HIT
UNS_BAS_002,万象伞·战矛形态,UNS,BAS,basic,0,0,0,9,3,12,-,box:0.8x0.8x3.0,3.0,-,0.29,phys,1,12,0,-,none,none,-,0,0,0,any,0,形态:战矛:矛系-5%,-,1,normal,AM_UNS_BAS_002,VX_UNS_BAS_002_HIT,SD_UNS_BAS_002_HIT
UNS_BAS_003,万象伞·直剑形态,UNS,BAS,basic,0,0,0,9,3,13,-,fan:r2.1:a90,2.1,90,0.31,phys,1,12,0,-,none,none,-,0,0,0,any,0,形态:直剑:剑系-5%,-,1,normal,AM_UNS_BAS_003,VX_UNS_BAS_003_HIT,SD_UNS_BAS_003_HIT
UNS_BAS_004,万象伞·双刃形态,UNS,BAS,basic,0,0,0,6,2,10,-,box:0.7x0.7x1.5,1.5,-,0.26,phys,1,10,0,-,none,none,-,0,0,0,any,0,形态:双刃:攻速+15%,-,1,normal,AM_UNS_BAS_004,VX_UNS_BAS_004_HIT,SD_UNS_BAS_004_HIT
UNS_BAS_005,万象伞·盾形态,UNS,BAS,basic,0,0,0,11,3,15,-,fan:r2.0:a90,2.0,90,0.32,phys,1,13,1.4,-,none,none,-,0,0,0,any,0,形态:盾:剑盾-10%,-,1,normal,AM_UNS_BAS_005,VX_UNS_BAS_005_HIT,SD_UNS_BAS_005_HIT
UNS_BAS_006,万象伞·手炮形态,UNS,BAS,basic,0,0,0,10,2,12,-,proj:35m/s:15m,15.0,-,0.21,phys,1,8,0,-,none,none,-,0,1,0,any,0,形态:手炮:炮系-5%,-,1,normal,AM_UNS_BAS_006,VX_UNS_BAS_006_HIT,SD_UNS_BAS_006_HIT
UNS_T1_001,万象切换,UNS,T1,stance,0,0,1,15(0.25s),-,10,-,none,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,六形态切换:0.5s动作:1s CD,不做无动作快切,1,normal,AM_UNS_T1_001,VX_UNS_T1_001,SD_UNS_T1_001
UNS_T1_002,伞护,UNS,T1,buff,40,0,14,16,0.8s,10,-,none,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,800护盾+空中滑翔,伞形态专属,10,normal,AM_UNS_T1_002,VX_UNS_T1_002,SD_UNS_T1_002
UNS_T2_001,炮形态压制,UNS,T2,active,55,0,11,12,9,14,4,proj:35m/s:15m,15.0,-,0.41,phys,3,10,0,-,none,none,-,0,1,0,T2+,0,三连炮,手炮形态专属,20,job_change,AM_UNS_T2_001,VX_UNS_T2_001_HIT,SD_UNS_T2_001_HIT
KNI_T1_004,上斩,KNI,T1,active,35,0,6,12,3,14,-,fan:r2.0:a90,2.0,90,0.79,phys,1,12,0,-,none,none,-,0,0,0,T1+,0,基础剑斩,原著骑士1级技能（用户技能全表）,1,normal,AM_KNI_T1_004,VX_KNI_T1_004_HIT,SD_KNI_T1_004_HIT
